alunoid,campus,curso,forma_acesso_seletivo,frequencia,reprovacoes,rendabruta,ira,modalidade,genero,raca,idade,idioma,ficou_tempo_sem_estudar,razao_ausencia_educacional,quantidade_computadores,exclusivo_rede_publica,companhia_domiciliar,mae_nivel_escolaridade,pai_nivel_escolaridade,quantidade_notebooks,estado_civil,qtd_filhos,tipo_area_residencial,trabalha,situacao
76917,MTC,Técnico em Informática,,50.0%,0.0,997.99,8.0,Integrado,M,Parda,21,False,False,,0.0,False,Outro,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
67108,MTC,Técnico de Segurança Do Trabalho,COT,100.0%,0.0,957.0,7.82,Integrado,M,Branca,22,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
77032,MTC,Técnico em Comunicação Visual,CON,100.0%,0.0,2000.0,8.66,Integrado,F,Parda,21,True,False,,0.0,False,Parentes,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
65645,MTC,Técnico em Edificações,CON,100.0%,0.0,998.0,7.46,Integrado,F,Parda,22,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
67295,MTC,Técnico em Design de Móveis,COT,97.0%,0.0,1015.0,8.15,Integrado,F,Parda,24,True,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
56592,MTC,Técnico em Eletrônica,,91.0%,0.0,1050.0,9.13,Integrado,M,Parda,24,False,False,,0.0,False,Parentes,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
57375,MTC,Técnico de Segurança Do Trabalho,,98.0%,0.0,862.04,7.42,Integrado,M,Parda,23,False,False,,0.0,False,Pais,Ensino médio completo,Pós-graduação completa,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
127679,MTC,Técnico em Química,COT,96.0%,0.0,2200.0,8.7,Integrado,F,Parda,18,True,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
56942,MTC,Técnico em Comunicação Visual,,95.0%,0.0,2063.05,8.85,Integrado,F,Parda,23,True,False,,0.0,False,Pais,Ensino médio completo,Ensino superior incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
120356,MTC,Técnico em Comunicação Visual,CON,99.0%,0.0,3440.43,9.37,Integrado,F,Branca,17,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
90879,MTC,Técnico em Design de Móveis,CON,87.0%,0.0,3703.28,8.47,Integrado,F,Parda,20,False,False,,0.0,False,Pais,Ensino médio completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
76634,MTC,Técnico em Design de Móveis,COT,96.0%,0.0,1224.0,8.28,Integrado,F,Parda,22,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
108422,MTC,Técnico em Informática,CON,97.0%,0.0,10000.0,9.26,Integrado,M,Branca,19,True,False,,0.0,False,Pais,Ensino médio completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
79371,MTC,Técnico em Edificações,CON,98.0%,0.0,3000.0,8.66,Integrado,F,Branca,21,True,False,,0.0,False,Pais,Ensino médio completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
78062,MTC,Técnico em Eletromecânica,COT,97.0%,0.0,1045.0,6.65,Integrado,F,Branca,21,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
89793,MTC,Técnico em Design de Móveis,COT,96.0%,0.0,1178.0,8.64,Integrado,F,Parda,21,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
90477,MTC,Técnico de Segurança Do Trabalho,COT,94.0%,0.0,2100.0,8.48,Integrado,F,Parda,20,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
57583,MTC,Técnico em Química,,66.0%,0.0,1292.17,8.32,Integrado,M,Preta,23,True,False,,0.0,False,Outro,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
123473,MTC,Técnico em Química,COT,95.0%,0.0,800.0,8.64,Integrado,F,Preta,18,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
78122,MTC,Técnico em Eletrotécnica,COT,97.0%,0.0,998.0,7.53,Integrado,F,Parda,21,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
91417,MTC,Técnico em Comunicação Visual,COT,96.0%,0.0,1431.0,8.85,Integrado,F,Parda,20,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
121088,MTC,Técnico em Design de Móveis,CON,97.0%,0.0,1200.0,8.78,Integrado,M,Parda,18,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
90120,MTC,Técnico em Comunicação Visual,CON,99.0%,0.0,1405.5,8.99,Integrado,F,Branca,20,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
105545,MTC,Técnico em Automação Industrial,CON,98.0%,0.0,0.0,9.23,Integrado,M,Parda,19,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
66614,MTC,Técnico em Química,COT,100.0%,0.0,900.0,8.17,Integrado,F,Parda,22,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
56494,MTC,Técnico em Química,,100.0%,0.0,3664.58,7.65,Integrado,F,Parda,24,True,False,,0.0,False,Pai,Ensino médio completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
44262,MTC,Técnico em Eletrônica,,100.0%,0.0,1000.0,8.3,Integrado,F,Parda,24,True,False,,0.0,False,Parentes,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
58981,MTC,Técnico em Edificações,,93.0%,0.0,1013.0,8.3,Integrado,M,Branca,23,False,False,,0.0,False,Pais,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
77212,MTC,Técnico em Eletrônica,CON,99.0%,0.0,1050.0,8.27,Integrado,M,Preta,22,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
120469,MTC,Técnico em Informática,CON,98.0%,0.0,8936.48,9.11,Integrado,M,Branca,19,True,False,,0.0,False,Pais,Ensino médio completo,Ensino superior incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
65908,MTC,Técnico de Segurança Do Trabalho,,98.0%,0.0,788.88,8.84,Integrado,F,Branca,22,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
57173,MTC,Técnico em Eletrotécnica,,95.0%,0.0,932.85,7.64,Integrado,M,Branca,23,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
123434,MTC,Técnico em Comunicação Visual,COT,96.0%,0.0,800.0,8.7,Integrado,F,Parda,18,False,False,,0.0,False,Mãe,Ensino médio completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
56661,MTC,Técnico de Segurança Do Trabalho,,96.0%,0.0,1100.0,8.35,Integrado,F,Branca,24,False,False,,0.0,False,Parentes,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
67756,MTC,Técnico em Edificações,,94.0%,0.0,880.0,8.08,Integrado,F,Parda,22,False,False,,0.0,False,Parentes,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
124163,MTC,Técnico em Design de Móveis,CON,97.0%,0.0,1381.38,8.66,Integrado,F,Preta,18,True,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
44552,MTC,Técnico em Comunicação Visual,,100.0%,0.0,800.0,8.4,Integrado,F,Parda,23,True,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
67670,MTC,Técnico em Edificações,,71.0%,0.0,1380.0,7.93,Integrado,F,Parda,22,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
56793,MTC,Técnico em Química,,96.0%,0.0,4299.0,8.65,Integrado,F,Parda,24,False,False,,0.0,False,Pais,Ensino médio completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
65231,MTC,Técnico em Química,,100.0%,0.0,0.0,8.99,Integrado,M,Parda,22,True,False,,0.0,False,Parentes,Ensino médio completo,Ensino superior completo,2.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
57122,MTC,Técnico de Segurança Do Trabalho,,97.0%,0.0,1500.0,7.49,Integrado,M,Branca,24,True,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
44717,MTC,Técnico em Comunicação Visual,,100.0%,0.0,600.0,7.61,Integrado,M,Parda,25,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
92811,MTC,Técnico em Química,COT,98.0%,0.0,2520.0,9.21,Integrado,F,Parda,21,True,False,,0.0,False,Pai,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
90771,MTC,Técnico em Edificações,COT,98.0%,0.0,1036.41,9.24,Integrado,F,Parda,20,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
90420,MTC,Técnico em Comunicação Visual,COT,97.0%,0.0,1837.0,8.95,Integrado,F,Preta,19,True,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
120034,MTC,Técnico em Automação Industrial,CON,99.0%,0.0,1200.0,9.15,Integrado,F,Parda,18,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
79387,MTC,Técnico em Informática,,100.0%,0.0,2400.0,8.57,Integrado,F,Parda,21,True,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
90762,MTC,Técnico em Informática,COT,94.0%,0.0,1045.0,8.09,Integrado,M,Parda,20,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
57339,MTC,Técnico em Eletromecânica,,100.0%,0.0,0.0,8.3,Integrado,M,Parda,23,False,False,,0.0,False,Parentes,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
65499,MTC,Técnico em Química,,95.0%,0.0,937.0,8.33,Integrado,F,Parda,22,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
65668,MTC,Técnico em Edificações,,97.0%,0.0,850.0,8.48,Integrado,F,Parda,21,False,False,,0.0,False,Pais,Ensino médio completo,Alfabetizado,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
65868,MTC,Técnico em Química,COT,94.0%,0.0,2895.0,7.37,Integrado,F,Parda,22,False,False,,0.0,False,Parentes,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
47591,MTC,Técnico de Segurança Do Trabalho,CON,98.0%,0.0,0.0,8.1,Integrado,M,Parda,23,True,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
90713,MTC,Técnico em Design de Móveis,COT,97.0%,0.0,1474.74,9.11,Integrado,F,Preta,20,True,False,,0.0,False,Tios,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
93860,MTC,Técnico em Eletromecânica,CON,96.0%,0.0,0.0,8.54,Integrado,M,Parda,20,False,False,,0.0,False,Parentes,Ensino médio completo,Ensino superior completo,2.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
56702,MTC,Técnico em Edificações,,99.0%,0.0,100.0,9.01,Integrado,F,Preta,23,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
90040,MTC,Técnico em Química,COT,98.0%,0.0,1367.5,8.36,Integrado,M,Parda,20,True,False,,0.0,False,Pai,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
92004,MTC,Técnico em Comunicação Visual,COT,99.0%,0.0,0.01,8.81,Integrado,F,Branca,20,True,False,,0.0,False,Pais,Ensino médio completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
57214,MTC,Técnico em Eletromecânica,CON,100.0%,0.0,500.0,8.76,Integrado,F,Branca,23,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
78407,MTC,Técnico em Eletrotécnica,COT,100.0%,0.0,1500.0,9.12,Integrado,F,Parda,21,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
44567,MTC,Técnico em Eletromecânica,,96.0%,0.0,1565.19,8.95,Integrado,M,Parda,24,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
57295,MTC,Técnico em Design de Móveis,,100.0%,0.0,800.0,8.41,Integrado,F,Parda,23,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
120617,MTC,Técnico em Eletromecânica,CON,99.0%,0.0,2800.0,9.02,Integrado,F,Preta,19,True,False,,0.0,False,Pais,Ensino médio completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
92447,MTC,Técnico em Edificações,CON,98.0%,0.0,1132.05,9.07,Integrado,M,Branca,19,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
89945,MTC,Técnico em Edificações,CON,96.0%,0.0,1049.0,8.63,Integrado,M,Parda,21,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
66073,MTC,Técnico em Informática,COT,98.0%,0.0,1908.0,8.45,Integrado,M,Parda,22,False,False,,0.0,False,Parentes,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
57313,MTC,Técnico de Segurança Do Trabalho,,96.0%,0.0,1337.0,8.45,Integrado,F,Branca,23,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
105466,MTC,Técnico em Química,CON,98.0%,0.0,3648.0,8.87,Integrado,M,Branca,19,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
90816,MTC,Técnico em Comunicação Visual,COT,98.0%,0.0,1000.0,9.02,Integrado,F,Parda,20,True,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
77366,MTC,Técnico em Química,COT,92.0%,0.0,3700.0,9.17,Integrado,F,Branca,21,True,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
44699,MTC,Técnico em Informática,,96.0%,0.0,968.0,8.02,Integrado,F,Parda,24,False,False,,0.0,False,Parentes,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
57371,MTC,Técnico em Design de Móveis,,98.0%,0.0,757.69,8.82,Integrado,F,Branca,23,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
105312,MTC,Técnico em Eletrotécnica,CON,99.0%,0.0,0.0,8.91,Integrado,M,Parda,18,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
56879,MTC,Técnico em Informática,,93.0%,0.0,2000.0,7.76,Integrado,M,Preta,24,True,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
56358,MTC,Técnico em Eletromecânica,,99.0%,0.0,0.0,8.01,Integrado,M,Branca,23,True,False,,0.0,False,Pais,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
48100,MTC,Técnico em Design de Móveis,,99.0%,0.0,1500.0,8.31,Integrado,F,Parda,24,True,False,,0.0,False,Parentes,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
65948,MTC,Técnico em Eletrônica,COT,97.0%,0.0,900.5,7.4,Integrado,M,Parda,23,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
93698,MTC,Técnico em Automação Industrial,CON,96.0%,0.0,2500.0,8.6,Integrado,M,Branca,20,True,False,,0.0,False,Pais,Ensino médio completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
90062,MTC,Técnico em Comunicação Visual,CON,97.0%,0.0,4000.0,9.03,Integrado,F,Branca,20,True,False,,0.0,False,Pais,Ensino médio completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
92270,MTC,Técnico em Comunicação Visual,CON,98.0%,0.0,0.0,9.16,Integrado,F,Branca,20,False,False,,0.0,False,Mãe,Pós-graduação incompleta,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
56257,MTC,Técnico em Eletrônica,,97.0%,0.0,822.0,8.39,Integrado,F,Branca,22,False,False,,0.0,False,Pais,Ensino superior completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
91186,MTC,Técnico de Segurança Do Trabalho,COT,96.0%,0.0,4300.0,8.18,Integrado,F,Branca,21,False,False,,0.0,False,Pais,Ensino fundamental completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
120074,MTC,Técnico de Segurança Do Trabalho,CON,97.0%,0.0,1300.0,8.83,Integrado,F,Branca,19,False,False,,0.0,False,Pais,Ensino superior completo,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
120198,MTC,Técnico em Comunicação Visual,COT,96.0%,0.0,2724.3,8.8,Integrado,F,Preta,18,False,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino fundamental incompleto,,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
93184,MTC,Técnico em Automação Industrial,CON,97.0%,0.0,0.0,8.86,Integrado,F,Branca,20,True,False,,0.0,False,Pais,Ensino superior completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
119703,MTC,Técnico de Segurança Do Trabalho,CON,99.0%,0.0,2612.0,9.16,Integrado,F,Branca,18,False,False,,0.0,False,Pais,Ensino fundamental completo,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
92721,MTC,Técnico de Segurança Do Trabalho,CON,90.0%,0.0,12000.0,8.49,Integrado,F,Preta,19,True,False,,0.0,False,Pais,Ensino superior completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
57496,MTC,Técnico em Informática,,97.0%,0.0,600.0,8.16,Integrado,F,Preta,23,True,False,,0.0,False,Mãe,Ensino fundamental incompleto,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
44390,MTC,Técnico em Eletromecânica,,98.0%,0.0,670.0,8.12,Integrado,M,Preta,24,False,False,,0.0,False,Pais,Ensino fundamental completo,Não Estudou,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
120170,MTC,Técnico em Comunicação Visual,CON,99.0%,0.0,4600.0,9.38,Integrado,F,Branca,19,True,False,,0.0,False,Parentes,Pós-graduação completa,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
45043,MTC,Técnico em Química,COT,100.0%,0.0,16.0,8.32,Integrado,F,Branca,23,False,False,,0.0,False,Mãe,Ensino superior incompleto,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
57131,MTC,Técnico em Química,,100.0%,0.0,0.0,8.91,Integrado,M,Branca,23,True,False,,0.0,False,Pais,Pós-graduação completa,Ensino superior completo,2.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
66563,MTC,Técnico em Química,CON,98.0%,0.0,4500.0,8.27,Integrado,M,Branca,21,True,False,,0.0,False,Mãe,Pós-graduação completa,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
105340,MTC,Técnico em Informática,CON,98.0%,0.0,36000.0,8.77,Integrado,M,Branca,21,True,False,,0.0,False,Pais,Ensino superior completo,Pós-graduação completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
56405,MTC,Técnico em Informática,,99.0%,0.0,500.0,7.31,Integrado,M,Preta,23,False,False,,0.0,False,Pais,Ensino superior incompleto,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concluído
